	Fragebogen-Nr. Maurer	Fragebogen-Nr. DWA	Ort	Longitude	Latitude	Item Maurer	Item DWA	Levenshtein Item Min	z_score_item	Phontype Maurer	Phontype DWA	Levenshtein Phontype Min	z_score_phontype	Lextype Maurer	Lextype DWA	Levenshtein Lextype Min	z_score_lextype
1109	Stra o 6, 7	III_9_0043	Dingsheim, Griesheim	7.66779	48.62966	grumbeere	grumbeere	0	-0.7815579410052661	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1110	Stra o 8	III_9_0053	Suffelweyersheim	7.74147	48.6355	grumbēr	grumbiere	3	0.8055815470161238	grumbere	grumbire	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1111	Stra o 9	III_9_0047	Niederhausbergen	7.70033	48.62313	grümbere	grümbeer	2	0.27653505100899384	grümbere	grümbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1112	Stra o 10	III_9_0046	Mittelhausbergen	7.69275	48.61406	grumbeer	grumbeer	0	-0.7815579410052661	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1113	Stra o 11	III_9_0057, III_9_0058, III_9_0059, III_9_0060, III_9_0061, III_9_0062, III_9_0063, III_9_0065, III_9_0067, III_9_0068, III_9_0069, III_9_0070, III_9_0071, III_9_0072, III_9_0073, III_9_0064, III_9_0066, III_9_0074	Straßburg	7.73609	48.58523	grumbēr	grumbeer, grumbeer, grumbeere, grumbeere, grumbeere, grumber, grumbeeere, grumbeere, erdäpfel, grumbeer, grumbeere, grumbeere, grumbeere, grumbeere, erdäpfel, grumbeer, grumbeer, feldhüenel, grumbär, grumbeere, erdäpfel, grumbeere, herdäpfel	1	-0.25251144499813616	grumbere	grumbere, grumbere, grumbere, grumbere, grumbere, grumbere, grumbere, grumbere, erdäpfel, grumbere, grumbere, grumbere, grumbere, grumbere, erdäpfel, grumbere, grumbere, feldhüenel, grumbere, grumbere, erdäpfel, grumbere, herdäpfel	0	-0.5955950302609602	Grundbirne	Grundbirne, Grundbirne, Grundbirne, Grundbirne, Grundbirne, Grundbirne, Grundbirne, Grundbirne, Erdäpfel, Grundbirne, Grundbirne, Grundbirne, Grundbirne, Grundbirne, Erdäpfel, Grundbirne, Grundbirne, Feldhühnel, Grundbirne, Grundbirne, Erdäpfel, Grundbirne, Erdäpfel	0	-0.48323353219796433
1114	Stra o 12	III_9_0048	Kronenburg (Cronenbourg)	7.73212	48.59535	grumbeer	grombeeren	3	0.8055815470161238	grumbere	grombere	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1115	Stra o 13	III_9_0049	Schiltigheim	7.74856	48.60595	grumbēr	grumbeer	2	0.27653505100899384	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1116	Stra o 14	III_9_0050, III_9_0051	Straßburg-Bischheim	7.75254	48.61483	grůmmbĕĕr	grumbeer, grumbeere	4	1.3346280430232536	grumbere	grumbere, grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne, Grundbirne	0	-0.48323353219796433
1117	Stra o 15	III_9_0052	Hönheim	7.75526	48.62105	grumbeere	grumbeere	0	-0.7815579410052661	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1118	Stra o 16	III_9_0045	Straßburg-Oberhausbergen	7.68507	48.60569	grumbeer	grumbier	1	-0.25251144499813616	grumbere	grumbire	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1119	Stra o 17	III_9_0056	Straßburg-Ruprechtsau	7.80059	48.61004	grumbeer	grumbeere	1	-0.25251144499813616	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1120	Stra p 1	III_9_0085	Rheinbischofsheim	7.92904	48.65493	grombeer	grumbire	4	1.3346280430232536	grombere	grumbire	2	0.4650288411235568	Grundbirne	Grundbirne	0	-0.48323353219796433
1121	Stra p 2/1, Stra p 2/2	III_9_0084	Diersheim, Diersheim	7.8874	48.64789	grumbier, grombeere	grombeer	1	-0.25251144499813616	grumbire, grombere	grombere	0	-0.5955950302609602	Grundbirne, Grundbirne	Grundbirne	0	-0.48323353219796433
1122	Stra p 3	III_9_0078	Honau	7.87132	48.64025	grumbiere	grumbier	1	-0.25251144499813616	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1123	Stra p 4	III_9_0077	Leutesheim	7.85613	48.62423	grombeere	grumbiere	2	0.27653505100899384	grombere	grumbire	2	0.4650288411235568	Grundbirne	Grundbirne	0	-0.48323353219796433
1124	Stra p 5	III_9_0082	Linx	7.89706	48.62687	grumbier	grumbire	2	0.27653505100899384	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1125	Stra p 6	III_9_0083	Holzhausen	7.92018	48.62595	grōmbeere	grumbeeire, grumbeere	1	-0.25251144499813616	grombere	grumbere, grumbere	1	-0.06528309456870167	Grundbirne	Grundbirne, Grundbirne	0	-0.48323353219796433
1126	Stra p 7	III_9_0086	Wagshurst, Wagshurst	7.99491	48.62035	erdnuhs, ärdnuhs	erdnuß	2	0.27653505100899384	erdnuss, erdnuss	erdnuss	0	-0.5955950302609602	Erdnuss, Erdnuss	Erdnuss	0	-0.48323353219796433
1127	Stra p 8	III_9_0081	Zierolshofen	7.9036	48.60838	grumbeͥr	grumbire, grundbirne	3	0.8055815470161238	grumbere	grumbire, grundbirne	1	-0.06528309456870167	Grundbirne	Grundbirne, Grundbirne	0	-0.48323353219796433
1128	Stra p 9	ungeodnet2	Auenheim	7.83597	48.6051	grombier	grumbir	2	0.27653505100899384	grombire	grumbire	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1129	Stra p 10	III_9_0079	Bodersweier	7.87462	48.60047	grumbīre	grombir	3	0.8055815470161238	grumbire	grombire	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1130	Stra p 11	III_9_0080	Querbach	7.86754	48.58924	grumbiere	grumbiere	0	-0.7815579410052661	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1131	Stra s 1/1, Stra s 1/2	III_10_0001	Oberhaslach, Oberhaslach	7.33046	48.5499	ǟrdäpfel, ardäpfel	ardäpfel	0	-0.7815579410052661	erdäpfel, ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
1132	Stra s 2	III_10_0004	Urmatt	7.32457	48.52675	ārdåpfel	ardepfel	2	0.27653505100899384	ardapfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1133	Stra s 3	III_10_0003	Mühlbach (Muhlbach-Sur-Bruche)	7.29709	48.51659	ardäpfel	ardépfl, grŏmbeeere	2	0.27653505100899384	ardäpfel	ardäpfel, grombere	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Grundbirne	0	-0.48323353219796433
1134	Stra t 1	III_10_0005	Balbronn, Balbronn	7.43736	48.58406	grummbeer, aardapfel	ardapfel, grumbeer	1	-0.25251144499813616	grumbere, ardapfel	ardapfel, grumbere	0	-0.5955950302609602	Grundbirne, Erdäpfel	Erdäpfel, Grundbirne	0	-0.48323353219796433
1135	Stra t 2/1, Stra t 2/2	III_10_0008	Bergbieten, Bergbieten	7.45869	48.57632	ardäpfel, ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel, ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
1136	Stra t 3	III_10_0009	Dangolsheim	7.46645	48.57212	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1137	Stra t 4	III_10_0013	Still	7.4048	48.54953	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1138	Stra t 5	III_10_0015, III_10_0016	Dinsheim (Dinsheim-Sur-Bruche)	7.4273	48.54254	ardäpfel	ardåpfel, ardäpfel	0	-0.7815579410052661	ardäpfel	ardapfel, ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel	0	-0.48323353219796433
1139	Stra t 6	III_10_0018	Mutzig	7.45043	48.53927	ārdäpfel	ardäpfel	1	-0.25251144499813616	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1140	Stra t 7	III_10_0019	Molsheim, Molsheim	7.49067	48.54038	grumber, ardäpfel	grumber, ardäpfel	0	-0.7815579410052661	grumbere, ardäpfel	grumbere, ardäpfel	0	-0.5955950302609602	Grundbirne, Erdäpfel	Grundbirne, Erdäpfel	0	-0.48323353219796433
1141	Stra t 8	III_10_0020	Dorlisheim, Dorlisheim	7.48538	48.52471	ardepfel, grůmbär	ardäpfel	1	-0.25251144499813616	ardäpfel, grumbere	ardäpfel	0	-0.5955950302609602	Erdäpfel, Grundbirne	Erdäpfel	0	-0.48323353219796433
1142	Stra t 9	III_10_0014	Heiligenberg	7.3916	48.53799	ardäpfl	erdäpfel	2	0.27653505100899384	ardäpfel	erdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1143	Stra t 10	III_10_0017	Gressweiler	7.43186	48.53571	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1144	Stra t 11	III_10_0021	Rosenweiler	7.4409	48.50587	ardäpfl	erdäpfel	2	0.27653505100899384	ardäpfel	erdäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1145	Stra t 12	III_10_0022, III_10_0023	Mollkirch	7.38528	48.50755	ardäpfel	ardäpfel, ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel, ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel	0	-0.48323353219796433
1146	Stra t 13	III_9_0020	Irmstett, Irmstett	7.47751	48.58828	ārdãpfel, krõmbĕr	a̠rda̠pfl	5	1.8636745390303837	ardapfel, grombere	ardapfel	0	-0.5955950302609602	Erdäpfel, Grundbirne	Erdäpfel	0	-0.48323353219796433
1147	Stra t 14	III_10_0012	Niederhaslach, Niederhaslach	7.34119	48.54244	ardäpfel, grumbeer	ardäpfel	0	-0.7815579410052661	ardäpfel, grumbere	ardäpfel	0	-0.5955950302609602	Erdäpfel, Grundbirne	Erdäpfel	0	-0.48323353219796433
1148	Stra t 15/1	III_10_0006, III_10_0007	Flexburg	7.43177	48.57213	ardäpfel	ardäpfel, ardepfl	0	-0.7815579410052661	ardäpfel	ardäpfel, ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel	0	-0.48323353219796433
1149	Stra t 15/2	III_10_0010	Sulzbad (soultz-Les-Bains)	7.48699	48.572	erdäpfel	ardäpfel, grumbeer	1	-0.25251144499813616	erdäpfel	ardäpfel, grumbere	1	-0.06528309456870167	Erdäpfel	Erdäpfel, Grundbirne	0	-0.48323353219796433
1150	Stra u 1	III_9_0026	Dahlenheim	7.50654	48.58628	årdåpfel	årdåpfel	0	-0.7815579410052661	ardapfel	ardapfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1151	Stra u 2/1	III_9_0025	Osthofen, Osthofen	7.55672	48.58641	ardepfel, grumbeere	ardepfel	0	-0.7815579410052661	ardäpfel, grumbere	ardäpfel	0	-0.5955950302609602	Erdäpfel, Grundbirne	Erdäpfel	0	-0.48323353219796433
1152	Stra u 3	III_10_0029	Breuschwickersheim	7.60198	48.5795	ardåpfel	ardäpfel	1	-0.25251144499813616	ardapfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1153	Stra u 4	III_10_0030	Achenheim	7.62578	48.5817	ardäpfel	ardapfel, grumbeere	1	-0.25251144499813616	ardäpfel	ardapfel, grumbere	1	-0.06528309456870167	Erdäpfel	Erdäpfel, Grundbirne	0	-0.48323353219796433
1154	Stra u 5	III_9_0028	Oberschäffolsheim	7.65236	48.5868	grumbeere	grumbeere	0	-0.7815579410052661	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1155	Stra u 6/1, Stra u 6/2	III_10_0025	Ergersheim (wohnt seit '41 in Breitenau), Ergersheim	7.52806	48.56941	ārdäpfel, ardepfel	ardepfel	0	-0.7815579410052661	ardäpfel, ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
1156	Stra u 7	III_10_0011	Avolsheim	7.50043	48.56159	ardepfel	ardepfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1157	Stra u 8	III_10_0026	Dachstein	7.53229	48.56055	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1158	Stra u 9	III_10_0027	Ernolsheim	7.56478	48.56483	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1159	Stra u 10	III_10_0031	Hangenbieten	7.61529	48.55876	ardåpfel	ardåpfel	0	-0.7815579410052661	ardapfel	ardapfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1160	Stra u 11	III_10_0036	Düppigheim und Duttlenheim (Duppigheim)	7.58968	48.52813	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1161	Stra u 12	III_10_0037	Duttlenheim	7.56596	48.52454	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1162	Stra u 13	III_10_0040	Altdorf (Altorf)	7.52793	48.52186	ardäpfel	ardäpfel	0	-0.7815579410052661	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1163	Stra u 14	III_10_0035	Bläsheim, Bläsheim	7.60783	48.50535	grůmbeer, ardepfel	ardäpfel, grumbiere	1	-0.25251144499813616	grumbere, ardäpfel	ardäpfel, grumbire	0	-0.5955950302609602	Grundbirne, Erdäpfel	Erdäpfel, Grundbirne	0	-0.48323353219796433
1164	Stra u 15	III_10_0034	Geispolsheim	7.64329	48.51516	erdäpfel	ardepfel	2	0.27653505100899384	erdäpfel	ardäpfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1165	Stra u 16	III_10_0033	Enzheim, Enzheim	7.63634	48.53413	ärdäpfl, grumbiere	erdäpfel	2	0.27653505100899384	erdäpfel, grumbire	erdäpfel	0	-0.5955950302609602	Erdäpfel, Grundbirne	Erdäpfel	0	-0.48323353219796433
1166	Stra u 17	III_10_0028	Kolbsheim	7.58834	48.56138	ardepfel	ardepfel, krombeere	0	-0.7815579410052661	ardäpfel	ardäpfel, grombere	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Grundbirne	0	-0.48323353219796433
1167	Stra u 18	III_10_0024	Wolxheim	7.51077	48.56903	árdepfel	ardäpfel	2	0.27653505100899384	ardäpfel	ardäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1168	Stra v 1	III_10_0047	Kehl	7.81494	48.57419	grumbeer	grumbeere	1	-0.25251144499813616	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1169	Stra v 2	III_10_0048	Marlen	7.8231	48.52207	erdepfel	erdepfel	0	-0.7815579410052661	erdäpfel	erdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1170	Stra v 3	na	Goldscheuer	7.81911	48.51308	ärdepfl	na	999	527.7358915701176	erdäpfel	na	999	529.1860287263053	Erdäpfel	na	999	529.091394870162
1171	Stra v 4, Stra v 5	III_10_0042	Illkirch-Grafenstaden, Illkirch-Grafenstaden, Illkirch-Grafenstaden	7.71183	48.5288	grumbier, ardäpfel, ārdepfel	erdäpfel	1	-0.25251144499813616	grumbire, ardäpfel, ardäpfel	erdäpfel	1	-0.06528309456870167	Grundbirne, Erdäpfel, Erdäpfel	Erdäpfel	0	-0.48323353219796433
1172	Stra v 6	III_9_0027	Wolfisheim	7.66606	48.58281	grumbere	krumbeere	2	0.27653505100899384	grumbere	grumbere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1173	Stra v 7	na	Eckbolsheim	7.68725	48.57932	grumbeer	na	999	527.7358915701176	grumbere	na	999	529.1860287263053	Grundbirne	na	999	529.091394870162
1174	Stra v 8	III_10_0032	Holzheim, Holzheim	7.64383	48.55724	ardäpfel, grumbēere	ardäpfel, krumbäre	0	-0.7815579410052661	ardäpfel, grumbere	ardäpfel, grumbere	0	-0.5955950302609602	Erdäpfel, Grundbirne	Erdäpfel, Grundbirne	0	-0.48323353219796433
1175	Stra w 1	III_10_0049	Neumühl	7.84392	48.57012	krombeer	gromber	2	0.27653505100899384	grombere	grombere	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1176	Stra w 2	III_10_0051	Odelshofen	7.88021	48.56001	grombīre	krummbire	4	1.3346280430232536	grombire	grumbire	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1177	Stra w 3	III_10_0052	Legelshurst	7.91306	48.56803	grumbeere	grombeere	1	-0.25251144499813616	grumbere	grombere	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1178	Stra w 4	III_10_0053, III_10_0054	Urloffen	7.96889	48.557	ardapfl	erdäpfel, ardapfl	0	-0.7815579410052661	ardapfel	erdäpfel, ardapfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel, Erdäpfel	0	-0.48323353219796433
1179	Stra w 5	III_10_0063	Appenweier	7.98009	48.53996	erdäpfl	erdapfel	2	0.27653505100899384	erdäpfel	erdapfel	1	-0.06528309456870167	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1180	Stra w 6	III_10_0062	Ebersweier	7.98301	48.50723	ǟrdepfel	erdäpfel	2	0.27653505100899384	erdäpfel	erdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1181	Stra w 7	III_10_0061	Windschläg	7.95693	48.5148	ärd͜äpfel	ährdepfel	3	0.8055815470161238	erdäpfel	erdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1182	Stra w 8	III_10_0064	Griesheim	7.924	48.51041	erdäpfel	erdäpfel	0	-0.7815579410052661	erdäpfel	erdäpfel	0	-0.5955950302609602	Erdäpfel	Erdäpfel	0	-0.48323353219796433
1183	Stra w 9/1, Stra w 9/2	III_10_0058	Hesselhurst, Hesselhurst	7.88114	48.52042	groůmbeerä, grumbeer	grumbeere	1	-0.25251144499813616	grumbere, grumbere	grumbere	0	-0.5955950302609602	Grundbirne, Grundbirne	Grundbirne	0	-0.48323353219796433
1184	Stra w 10	III_10_0056	Eckartsweier	7.85175	48.52985	grommbeere	grumbiere	3	0.8055815470161238	grombere	grumbire	2	0.4650288411235568	Grundbirne	Grundbirne	0	-0.48323353219796433
1185	Stra w 11	III_10_0055	Willstätt	7.89222	48.53868	grumbier	grumbeere	2	0.27653505100899384	grumbire	grumbere	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1186	Stra w 12	III_10_0059	Sand	7.92148	48.53823	grumbiere	grumbiere	0	-0.7815579410052661	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1187	Stra w 13	III_10_0050	Kork	7.86899	48.56537	grumbire	grummbeere	3	0.8055815470161238	grumbire	grumbere	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1188	Stra z 1/1, Stra z 1/2	III_10_0085	Grendelbruch, Grendelbruch	7.32375	48.49241	hardäpfel, grumbere	ardäpfel	1	-0.25251144499813616	hardäpfel, grumbere	ardäpfel	1	-0.06528309456870167	Erdäpfel, Grundbirne	Erdäpfel	0	-0.48323353219796433
1189	Stra z 2	III_10_0086	Natzweiler	7.25895	48.43628	ardepfl	ardäpfle	2	0.27653505100899384	ardäpfel	ardäpfle	2	0.4650288411235568	Erdäpfel	Erdäpfle	2	0.5769759340730267
1190	KST c1	III_18_0010	Rheinhausen	8.47341	49.28141	gru̠mbīr	krum̄bire	5	1.8636745390303837	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1191	KST c2	III_18_0011, III_18_0012, III_18_0013, III_18_0014	Oberhausen	8.48324	49.26035	grumbire	grumbira, grumbira, grummbiara, grumbiera	1	-0.25251144499813616	grumbire	grumbire, grumbire, grumbire, grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne, Grundbirne, Grundbirne, Grundbirne	0	-0.48323353219796433
1192	KST d1	III_18_0015	Hockenheim	8.54755	49.31857	kadoffl	katoffl	1	-0.25251144499813616	kadoffel	kadoffel	0	-0.5955950302609602	Kartoffel	Kartoffel	0	-0.48323353219796433
1193	KST d2	III_18_0008, III_18_0009	Altlußheim	8.49951	49.30106	kartoffel	grumbeere, grumbeere	8	3.4508140270517735	kadoffel	grumbere, grumbere	8	3.6469004552771076	Kartoffel	Grundbirne, Grundbirne	10	4.8178137991569905
1194	KST d3	III_18_0017	Neulußheim	8.522	49.29291	kartoffl	grumbire	8	3.4508140270517735	kadoffel	grumbire	8	3.6469004552771076	Kartoffel	Grundbirne	10	4.8178137991569905
1195	KST d4	III_18_0018	Reilingen	8.56943	49.29368	kårtoffl	kartoffl	1	-0.25251144499813616	kadoffel	kadoffel	0	-0.5955950302609602	Kartoffel	Kartoffel	0	-0.48323353219796433
1196	KST d5	III_18_0020	Walldorf	8.64294	49.3028	kadoffel	kartoffel	2	0.27653505100899384	kadoffel	kadoffel	0	-0.5955950302609602	Kartoffel	Kartoffel	0	-0.48323353219796433
1197	KST d6	III_18_0021	Rot	8.63137	49.26348	grumbier	grummbiere	2	0.27653505100899384	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1198	KST d7	III_18_0019	Sankt Leon	8.6025	49.26526	grumbier	krumbirne	4	1.3346280430232536	grumbire	grumbirne	1	-0.06528309456870167	Grundbirne	Grundbirne	0	-0.48323353219796433
1199	KST d8	III_18_0016	Waghäusel	8.51733	49.25118	grummbier	grummbir	1	-0.25251144499813616	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1200	KST e1	III_18_0022	Nussloch, Nussloch	8.69576	49.32301	kartoffl, katoffl	kartoffl, katoffl	0	-0.7815579410052661	kadoffel, kadoffel	kadoffel, kadoffel	0	-0.5955950302609602	Kartoffel, Kartoffel	Kartoffel, Kartoffel	0	-0.48323353219796433
1201	KST e2/1, KST e2/2	III_18_0023, III_18_0036	Wiesloch, Wiesloch	8.70178	49.29504	kartoffel, kartoffel	grumbiere, kartoffl, grumbier	1	-0.25251144499813616	kadoffel, kadoffel	grumbire, kadoffel, grumbire	0	-0.5955950302609602	Kartoffel, Kartoffel	Grundbirne, Kartoffel, Grundbirne	0	-0.48323353219796433
1202	KST e3	III_18_0027	Baiertal	8.73772	49.30253	kartoffel	kartoffel	0	-0.7815579410052661	kadoffel	kadoffel	0	-0.5955950302609602	Kartoffel	Kartoffel	0	-0.48323353219796433
1203	KST e4	III_18_0032	Schatthausen	8.75841	49.319	kadoffl	kadoffl	0	-0.7815579410052661	kadoffel	kadoffel	0	-0.5955950302609602	Kartoffel	Kartoffel	0	-0.48323353219796433
1204	KST e5	III_18_0033, III_18_0034	Meckesheim	8.81557	49.32167	kartoffel	kartoffel, kartoffel	0	-0.7815579410052661	kadoffel	kadoffel, kadoffel	0	-0.5955950302609602	Kartoffel	Kartoffel, Kartoffel	0	-0.48323353219796433
1205	KST e6	III_18_0035	Zuzenhausen	8.82176	49.29778	erbirre	kartoffel	7	2.921767531044644	erbire	kadoffel	7	3.116588519584849	Erdbirne	Kartoffel	8	3.7576043328860003
1206	KST e7	III_18_0031	Horrenberg	8.78051	49.28149	kartoffl	grumbire, kartoffel	1	-0.25251144499813616	kadoffel	grumbire, kadoffel	0	-0.5955950302609602	Kartoffel	Grundbirne, Kartoffel	0	-0.48323353219796433
1207	KST e8	III_18_0028	Dielheim	8.7354	49.28257	grumbīr	grummbier  	3	0.8055815470161238	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1208	KST e9	III_18_0025	Rauenberg	8.70096	49.27036	grumbiere	grumbier	1	-0.25251144499813616	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1209	KST e10	III_18_0024	Malschenberg	8.67996	49.25599	grumbiare	grumbiere	1	-0.25251144499813616	grumbire	grumbire	0	-0.5955950302609602	Grundbirne	Grundbirne	0	-0.48323353219796433
1210	KST e11	III_18_0026	Rotenberg	8.71207	49.25813	grumbier	kartoffel	7	2.921767531044644	grumbire	kadoffel	8	3.6469004552771076	Grundbirne	Kartoffel	10	4.8178137991569905
1211	KST e12	III_18_0029	Tairnbach, Tairnbach	8.75625	49.26367	grumbire, katoffl	kartoffel, krumbiere	2	0.27653505100899384	grumbire, kadoffel	kadoffel, grumbire	0	-0.5955950302609602	Grundbirne, Kartoffel	Kartoffel, Grundbirne	0	-0.48323353219796433
1212	KST e13	na	Balzfeld	8.79064	49.26889	kartoffl	na	999	527.7358915701176	kadoffel	na	999	529.1860287263053	Kartoffel	na	999	529.091394870162
1213	KST e14	III_18_0030	Eschelbach	8.78417	49.24823	kadoffl	kadoffel	1	-0.25251144499813616	kadoffel	kadoffel	0	-0.5955950302609602	Kartoffel	Kartoffel	0	-0.48323353219796433
1214	KST f1	III_18_0037, III_18_0038, III_18_0039, III_18_0040, III_18_0041	Eschelbronn	8.86825	49.3202	kartoffel	kartoffel, kartoffel, kartoffel, kartoffl, kartoffel	0	-0.7815579410052661	kadoffel	kadoffel, kadoffel, kadoffel, kadoffel, kadoffel	0	-0.5955950302609602	Kartoffel	Kartoffel, Kartoffel, Kartoffel, Kartoffel, Kartoffel	0	-0.48323353219796433
1215	KST f2	III_18_0042	Neidenstein	8.88423	49.31637	kadoffl	kadoffl  	0	-0.7815579410052661	kadoffel	kadoffel	0	-0.5955950302609602	Kartoffel	Kartoffel	0	-0.48323353219796433
1216	KST f3	III_18_0049, III_18_0050	Waibstadt	8.9198	49.29982	erbire	grumbirn, grummbiern	4	1.3346280430232536	erbire	grumbirne, grumbirne	4	1.5256527125080737	Erdbirne	Grundbirne, Grundbirne	3	1.1070806672085223
1217	KST f4	III_18_0051	Neckarbischofheim	8.96103	49.29275	kartoffel	na	999	527.7358915701176	kadoffel	na	999	529.1860287263053	Kartoffel	na	999	529.091394870162
1218	KST f5	na	Helmstadt	8.97487	49.32604	kardoffel	na	999	527.7358915701176	kadoffel	na	999	529.1860287263053	Kartoffel	na	999	529.091394870162
1219	KST f6	III_18_0054	Hasselbach	8.98363	49.25911	katoffl	na	999	527.7358915701176	kadoffel	na	999	529.1860287263053	Kartoffel	na	999	529.091394870162
