lfd	Fragebogen	Ort	GID	LONG	LAT	org	item	phontype	lextype	belegnr.	erhebung	korrektur
2372	TUTT L11	Immeneich	133624	8.12543	47.69719	Flüge	flüge	flüge	Fliege	1	maurer	na
2373	TUTT L12	Remetschwiel/Brunnadern	129585	8.14553	47.68929	Flüge	flüge	flüge	Fliege	1	maurer	na
2374	TUTT L13	Remetschwiel und Bannholz	128820	8.167	47.67614	Flüege (f)	flüege	flüege	Fliege	1	maurer	na
2375	TUTT L14	Bannholz	128820	8.167	47.67614	Flüege (f)	flüege	flüege	Fliege	1	maurer	na
2376	TUTT L15	Tiefenhäusern	127876	8.14547	47.70277	Flügen	flügen	flüge	Fliege	1	maurer	na
2377	TUTT L16	Schlageten	129971	8.12512	47.71178	Flüge	flüge	flüge	Fliege	1	maurer	na
2378	TUTT L17	Fröhnd	130337	8.07717	47.70011	Die Flügä	flügä	flüge	Fliege	1	maurer	na
2379	TUTT M1	Attlisberg	129082	8.16607	47.72173	Flǖge	flǖge	flüge	Fliege	1	maurer	na
2380	TUTT M2	Höchenschwand	133812	8.16491	47.73427	Flǖge	flǖge	flüge	Fliege	1	maurer	na
2381	TUTT M3	Amrigschwand	131835	8.1855	47.71974	Flǖge	flǖge	flüge	Fliege	1	maurer	na
2382	TUTT M4	Brenden	131279	8.22606	47.72946	Die Flüge	flüge	flüge	Fliege	1	maurer	na
2383	TUTT M5	Mettenberg	130919	8.26708	47.75087	die Fliäge	fliäge	fliäge	Fliege	1	maurer	na
2384	TUTT M6	Birkendorf	131347	8.3126	47.74971	Die Flieg	flieg	flieg	Fliege	1	maurer	na
2385	TUTT M7	Hürrlingen	128339	8.28505	47.72465	Flǖge (f)	flǖge	flüge	Fliege	1	maurer	na
2386	TUTT M8	Riedern im Wald	129604	8.29113	47.71786	Flǖge (f)	flǖge	flüge	Fliege	1	maurer	na
2387	TUTT M9	Uhlingen	132377	8.31845	47.7201	Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2388	TUTT M10	Krenkingen	130111	8.30454	47.68312	na	na	na	na	1	maurer	na
2389	TUTT M11	Berau	132495	8.25823	47.69472	Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2390	TUTT M12	Aichen	129635	8.26226	47.67494	Flüge	flüge	flüge	Fliege	1	maurer	na
2391	TUTT M13	Dietlingen	133853	8.24371	47.67342	Flïege	flïege	fliäge	Fliege	1	maurer	na
2392	TUTT M14	Nöggenschwiel	130885	8.21364	47.69246	Flüge	flüge	flüge	Fliege	1	maurer	na
2393	TUTT M15	Bierbronnen	132344	8.18848	47.6749	Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2394	TUTT M16	Häusern	133232	8.16959	47.75398	Flǖge (f)	flǖge	flüge	Fliege	1	maurer	na
2395	TUTT N1	Stühlingen	128768	8.44659	47.74541	d'Flüge	flüge	flüge	Fliege	1	maurer	na
2396	TUTT N2	Eberfingen	130458	8.42708	47.72036	d'Flüga	flüga	flüge	Fliege	1	maurer	na
2397	TUTT N3	Mauchen	132974	8.39032	47.73994	Fliega	fliega	fliege	Fliege	1	maurer	na
2398	TUTT N4	Obermettingen	133344	8.35956	47.7213	Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2399	TUTT N5	Untermettingen	127388	8.34615	47.70245	Flǖge (f)	flǖge	flüge	Fliege	1	maurer	na
2400	TUTT N6	Obereggingen	133550	8.38631	47.70175	diē Flüga	flüga	flüge	Fliege	1	maurer	na
2401	TUTT N7	Untereggingen	133535	8.39385	47.69277	d'Flüge	flüge	flüge	Fliege	1	maurer	na
2402	TUTT N8	Ofteringen	133871	8.37663	47.67838	Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2403	TUTT N9	Degernau	129554	8.38187	47.66635	Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2404	TUTT P1	Ebringen	130980	8.75733	47.75075	Fliege	fliege	fliege	Fliege	1	maurer	na
2405	TUTT P2	Bietingen	128159	8.73023	47.73862	Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2406	TUTT P3	Randegg	131419	8.75435	47.72246	Flieg	flieg	flieg	Fliege	1	maurer	na
2407	TUTT P4	Gotttmadingen	129880	8.77716	47.73498	Fliag (f)	fliag	flieg	Fliege	1	maurer	na
2408	TUTT P5	Gailingen	129816	8.75499	47.69685	ä Stubbeflüge	stubbeflüge	stubeflüge	Stubenfliege	1	maurer	na
2409	TUTT P6	Büsingen	133865	8.69282	47.69702	d'Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2410	TUTT Q1	Böhringen	132273	8.93568	47.75355	Flieg	flieg	flieg	Fliege	1	maurer	na
2411	TUTT Q2	Überlingen am Ried	129234	8.89807	47.73495	Fliege	fliege	fliege	Fliege	1	maurer	na
2412	TUTT Q3	Worblingen	130853	8.86677	47.72492	d'Flüga	flüga	flüge	Fliege	1	maurer	na
2413	TUTT Q4	Bohlingen	130983	8.8965	47.72199	die Muck	muck	muk	Mücke	1	maurer	na
2414	TUTT Q5	Moos	133221	8.93316	47.7259	Flüge	flüge	flüge	Fliege	1	maurer	na
2415	TUTT Q6/1	Radolfzell	131140	8.97017	47.74493	Fliege	fliege	fliege	Fliege	1	maurer	na
2416	TUTT Q6/2	Radolfzell	131140	8.97017	47.74493	Fliege	fliege	fliege	Fliege	1	maurer	na
2417	TUTT Q6/3	Radolfzell	131140	8.97017	47.74493	Fliege	fliege	fliege	Fliege	1	maurer	na
2418	TUTT Q7	Bankholzen	131514	8.92989	47.7082	di Flüg	flüg	flüg	Fliege	1	maurer	na
2419	TUTT Q8	Weiler und Iznang	132689	8.95347	47.70847	Flüge	flüge	flüge	Fliege	1	maurer	na
2420	TUTT Q9	Horn	127774	8.99438	47.69562	Muggä̆	muggä̆	muke	Mücke	1	maurer	na
2421	TUTT Q10	Gaienhofen	134082	8.9829	47.68263	Flügēͣ	flügēͣ	flüge	Fliege	1	maurer	na
2422	TUTT Q11	Hemmenhofen	127796	8.96502	47.67294	Flüge	flüge	flüge	Fliege	1	maurer	na
2423	TUTT Q12	Schienen	132354	8.90035	47.68774	Mugge	mugge	muke	Mücke	1	maurer	na
2424	TUTT Q13	Rieslasingen	128004	8.83715	47.73231	Mugge	mugge	muke	Mücke	1	maurer	na
2425	TUTT R1	Dettingen	129219	9.117	47.73485	D' Flieg	flieg	flieg	Fliege	1	maurer	na
2426	TUTT R2	Kaltbrunn	127738	9.07201	47.73526	Fliega	fliega	fliege	Fliege	1	maurer	na
2427	TUTT R3	Markelfingen	127537	9.00452	47.74143	Flieg (f)	flieg	flieg	Fliege	1	maurer	na
2428	TUTT R4	Allensbach	130573	9.06699	47.71535	Fliag	fliag	flieg	Fliege	1	maurer	na
2429	TUTT R5	Hegne	132896	9.09929	47.7097	Flieg	flieg	flieg	Fliege	1	maurer	na
2430	TUTT R6	Reichenau	132967	9.06125	47.69789	Flüg	flüg	flüg	Fliege	1	maurer	na
2431	TUTT R7	Dingelsdorf	132934	9.15648	47.7384	Flīg (f)	flīg	flig	Fliege	1	maurer	na
2432	TUTT S1	Strittmatt	129054	8.04718	47.66382	Fliaga (f)	fliaga	fliege	Fliege	1	maurer	na
2433	TUTT S2	Segeten	134076	8.02357	47.65954	Fli͡aga	fli͡aga	fliäge	Fliege	1	maurer	na
2434	TUTT S3	Herrischried	131871	8.00161	47.66587	Fliege (f)	fliege	fliege	Fliege	1	maurer	na
2435	TUTT S4	Hogschür	132439	8.01475	47.64742	Fliege	fliege	fliege	Fliege	1	maurer	Fliege
2436	TUTT S5	Luttingen	130726	8.09878	47.57252	Fliegä (f)	fliegä	fliege	Fliege	1	maurer	na
2437	TUTT S6	Oberwihl	127430	8.04597	47.62098	Fliēge (f) 	fliēge 	fliäge	Fliege	1	maurer	na
2438	TUTT S7	Niederwihl	130466	8.07095	47.61851	Fliége (f)	fliége	fliäge	Fliege	1	maurer	na
2439	TUTT S8	Rüsswihl	127756	8.07093	47.63063	Fliege	fliege	fliege	Fliege	1	maurer	na
2440	TUTT S9	Görwihl	132409	8.07817	47.64186	Fliege	fliege	fliege	Fliege	1	maurer	na
2441	TUTT S10	Rotzingen	127601	8.0762	47.66588	die Stubafliaga	stubafliaga	stubefliege	Stubenfliege	1	maurer	na
2442	TUTT S11	Oberalpfen	129841	8.15262	47.65791	Flǖge (f)	flǖge	flüge	Fliege	1	maurer	na
2443	TUTT S12	Unteralpfen	130256	8.13573	47.64543	Flǖge (f) 	flǖge 	flüge	Fliege	1	maurer	na
2444	TUTT S13	Birkingen	129156	8.1477	47.62511	Flüege	flüege	flüege	Fliege	1	maurer	na
2445	TUTT S14	Birndorf	133239	8.13384	47.62519	Flügä	flügä	flüge	Fliege	1	maurer	na
2446	TUTT S15	Buch über Waldshut	130247	8.11336	47.61399	e Fliëge	fliëge	fliäge	Fliege	1	maurer	na
2447	TUTT S16	Albruck-Kiesenbach	128160	8.14411	47.60046	Flüge	flüge	flüge	Fliege	1	maurer	na
2448	TUTT S17	Albert	132550	8.11012	47.58535	D'Fliegä	fliegä	fliege	Fliege	1	maurer	na
2449	TUTT S18	Hochsal	133173	8.08003	47.5887	Fliaga	fliaga	fliege	Fliege	1	maurer	na
2450	TUTT S19	Rotzel	132628	8.06151	47.59473	Fliĕge (f)	fliĕge	fliäge	Fliege	1	maurer	na
2451	TUTT S20	Hänner	128264	8.03004	47.59489	Fliëge	fliëge	fliäge	Fliege	1	maurer	na
2452	TUTT S21	Schachen	127775	8.09406	47.60368	Fliägä (f)	fliägä	fliäge	Fliege	1	maurer	na
2453	TUTT Sa1	Rippolingen und Harpolingen	128518	8.00062	47.57274	Fliege	fliege	fliege	Fliege	1	maurer	na
2454	TUTT Sa1/2	Rippolingen und Harpolingen	132407	7.9892	47.57843	Fliege	fliege	fliege	Fliege	1	maurer	na
2455	TUTT Sa3	Murg	129062	8.02352	47.55376	Fliege, Mucke	fliege	fliege	Fliege	1	maurer	na
2455	TUTT Sa3	Murg	129062	8.02352	47.55376	Fliege, Mucke	mucke	muke	Mücke	2	maurer	na
2456	TUTT Sa4	Niederhof	130995	8.03951	47.56938	d'Fliëge	fliëge	fliäge	Fliege	1	maurer	na
2457	TUTT Sa5	Oberhof	129417	8.0324	47.58493	Fliëge	fliëge	fliäge	Fliege	1	maurer	na
2458	TUTT Sa6	Binzgen	130052	8.06143	47.57622	Fliege	fliege	fliege	Fliege	1	maurer	na
2459	TUTT Sa7	Laufenburg (Baden)	130755	8.0908	47.58055	die Fliege	fliege	fliege	Fliege	1	maurer	na
2460	TUTT Sa8	Luttingen und Grunholz	130726	8.09878	47.57252	Fliege	fliege	fliege	Fliege	1	maurer	na
2461	TUTT T1	Weilheim	129355	8.24051	47.65862	Flüge	flüge	flüge	Fliege	1	maurer	na
2462	TUTT T2	Indlekofen	130048	8.22113	47.65889	Flüge	flüge	flüge	Fliege	1	maurer	na
2463	TUTT T3	Schmitzingen	133250	8.19315	47.65491	Flüge	flüge	flüge	Fliege	1	maurer	na
2464	TUTT T4	Waldkirch	128079	8.17132	47.65851	Fliege	fliege	fliege	Fliege	1	maurer	na
2465	TUTT T5	Eschbach	133937	8.18086	47.6336	Flügge	flügge	flüge	Fliege	1	maurer	na
2466	TUTT T6	Dogern	131889	8.17239	47.60884	Fliege (f)	fliege 	fliege	Fliege	2	maurer	na
2466	TUTT T6	Dogern	131889	8.17239	47.60884	Flǖge	flǖge	flüge	Fliege	1	maurer	na
2467	TUTT T7	Waldshut	129900	8.21445	47.6237	Flǖge (f)	flǖge	flüge	Fliege	1	maurer	na
2468	TUTT T8	Gurtweil	132202	8.24698	47.64159	Fliege	fliege	fliege	Fliege	1	maurer	na
2469	TUTT T9	Tiengen	131240	8.28181	47.63443	Flüge	flüge	flüge	Fliege	1	maurer	na
2470	TUTT T10	Breitenfeld	129633	8.30617	47.65178	Flǖgĕ (f)	flǖgĕ	flüge	Fliege	1	maurer	na
2471	TUTT T11	Detzeln	132143	8.32062	47.66643	na	na	na	na	1	maurer	na
2472	TUTT T12	Unterlauchringen	132990	8.30394	47.63095	Die Flügå 	flügå 	flüge	Fliege	1	maurer	na
2473	TUTT T13	Oberlauchringen	128907	8.32685	47.62036	Flüge	flüge	flüge	Fliege	1	maurer	na
2474	TUTT T14	Kadelburg	130612	8.29552	47.60851	Flǖge (f)	flǖge	flüge	Fliege	1	maurer	na
2475	TUTT T15	Dangstetten	131515	8.31944	47.59581	Flǖge	flǖge	flüge	Fliege	1	maurer	na
2476	TUTT T16	Rheinheim	130915	8.30495	47.58771	Flüge	flüge	flüge	Fliege	1	maurer	na
2477	TUTT Ta1	Reckingen	130567	8.33116	47.57477	Flüge	flüge	flüge	Fliege	1	maurer	na
2478	TUTT U1	Erzingen	129007	8.42011	47.66108	Flüge	flüge	flüge	Fliege	1	maurer	na
2479	TUTT U2	Rechberg	130705	8.39987	47.6501	Flüge	flüge	flüge	Fliege	1	maurer	na
2480	TUTT U3	Schwerzen	130599	8.35642	47.64323	D'Flüge	flüge	flüge	Fliege	1	maurer	na
2481	TUTT U4	Horheim	131034	8.34737	47.64854	d'Flǖgä	flǖgä	flüge	Fliege	1	maurer	na
2482	TUTT U5	Wutöschingen	132797	8.36613	47.65918	d'Flüge	flüge	flüge	Fliege	1	maurer	na
2483	TUTT U6	Weisweil	128507	8.45797	47.64517	Stubeflüge	stubeflüge	stubeflüge	Stubenfliege	1	maurer	na
2484	TUTT U7	Riedern am Sand (im SprachGIS: Unter Riedern)	128523	8.4462	47.6245	Flüge	flüge	flüge	Fliege	1	maurer	na
2485	TUTT U8	Bühl	130950	8.4644	47.61616	d'Flüge	flüge	flüge	Fliege	1	maurer	na
2486	TUTT U9	Dettighofen	129694	8.48357	47.62374	d'Flüge	flüge	flüge	Fliege	1	maurer	na
2487	TUTT U10	Stetten (bei Waldshut)	129025	8.4393	47.59011	die Flüge	flüge	flüge	Fliege	1	maurer	na
2488	TUTT U11	Bergöschingen	133797	8.42093	47.59537	Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2489	TUTT U12	Grießen	132292	8.4114	47.62774	Flüge	flüge	flüge	Fliege	1	maurer	na
2490	TUTT U13	Geißlingen	132921	8.39181	47.61975	d'Flüge (f)	flüge	flüge	Fliege	1	maurer	na
2491	TUTT U14	Küßnach	134226	8.36574	47.59396	Flüge	flüge	flüge	Fliege	1	maurer	na
2492	TUTT Ua1	Lienheim	132212	8.37469	47.5721	Flǖge (f)	flǖge	flüge	Fliege	1	maurer	na
2493	TUTT Ua2	Hohentengen	133054	8.43962	47.57174	d'Flǖge (f)	flǖge	flüge	Fliege	1	maurer	na
2494	TUTT V1	Altenburg	133917	8.59899	47.65513	Mucke	mucke	muke	Mücke	1	maurer	na
2495	TUTT V2	Jestetten	131335	8.57572	47.65297	d'Flüge	flüge	flüge	Fliege	1	maurer	na
2496	TUTT V3	Lottstetten	134166	8.56963	47.62576	Flǖge	flǖge	flüge	Fliege	1	maurer	na
2497	TUTT V4,5	Baltersweil	127564	8.51054	47.63723	d'Flüge	flüge	flüge	Fliege	1	maurer	na
2498	TUTT X1	Öhningen	131513	8.89136	47.66162	die Flǖge	flǖge	flüge	Fliege	1	maurer	na
2499	TUTT X2	Wangen	128250	8.93161	47.6599	dieFlüge	flüge	flüge	Fliege	1	maurer	na
2500	V	Knöringen  (Knœringue) (im Elsass)	23621	7.4042	47.5624	d'Mucka	mucka	muke	Mücke	1	maurer	na
na	II_55_0128	Freudenberg	129703	9.32533	49.75145	Mucke	mucke	muke	Mücke	1	DWA	na
na	II_55_0129	Freudenberg	129703	9.32533	49.75145	Mucke	mucke	muke	Mücke	1	DWA	na
na	II_57_0081	Laudenbach	130756	8.65434	49.6119	Mücka	mücka	muke	Mücke	1	DWA	na
na	II_57_0082	Laudenbach	130756	8.65434	49.6119	Mücke	mücke	müke	Mücke	1	DWA	na
na	II_57_0138	Rippberg	127552	9.29762	49.62253	Mugge	mugge	muke	Mücke	1	DWA	na
na	II_57_0139	Gerolzahn	127396	9.31895	49.62645	Muck	muck	muk	Mücke	1	DWA	na
na	II_57_0140	Gottersdorf	130367	9.31064	49.63751	Mucke (die)	mucke	muke	Mücke	1	DWA	na
na	II_57_0143	Hornbach	130438	9.29012	49.591	Mucke	mucke	muke	Mücke	1	DWA	na
na	II_58_0061	Mannheim-Sandhofen, Mannheim-Sandhofen	128628, 128628	8.44789	49.5433	na	na	na	na	1	DWA	na
na	II_58_0065	Käferthal	130528, 130528	8.51715	49.51259	Mick (w)	mick	mik	Mücke	1	DWA	na
na	II_58_0066	Käferthal	130528, 130528	8.51715	49.51259	Micke (w)	micke	mike	Mücke	1	DWA	na
na	II_58_0067	Heddesheim	128321	8.60327	49.50529	Mücke (w)	mücke	müke	Mücke	1	DWA	na
na	II_58_0068	Leutershausen	128675	8.65616	49.49821	Mick	mick	mik	Mücke	1	DWA	na
na	II_58_0069	Grosssachsen	130589	8.6595	49.51193	Mick (w)	mick	mik	Mücke	1	DWA	na
na	II_58_0070	Hohensachsen	129259	8.66935	49.51919	Mik (w)	mik	mik	Mücke	1	DWA	na
na	II_58_0071	Lützelsachsen	133395	8.66627	49.52737	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_58_0072	Sulzbach	128136	8.661	49.57763	Mick (w)	mick	mik	Mücke	1	DWA	na
na	II_58_0073	Weinheim	129141	8.67068	49.55495	Micke  	micke  	mike	Mücke	1	DWA	na
na	II_58_0076	Rippenweier	129137	8.70861	49.50646	Mick(e)	mick	mik	Mücke	1	DWA	na
na	II_58_0076	Rippenweier	129137	8.70861	49.50646	Mick(e)	micke	mike	Mücke	2	DWA	na
na	II_58_0077	Oberflockenbach	128525	8.73109	49.51102	Mick (w)	mick	mik	Mücke	1	DWA	na
na	II_58_0091	Steinklingen	133863	8.74393	49.51166	Mik	mik	mik	Mücke	1	DWA	na
na	II_58_0102	Friedrichsdorf	130255	9.054	49.52034	Mucke (w)	mucke	muke	Mücke	1	DWA	na
na	II_58_0104	Reisenbach	133818	9.12415	49.50336	Mugge	mugge	muke	Mücke	1	DWA	na
na	II_58_0106	Mörschenhardt	132780	9.17211	49.56893	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_58_0107	Donebach	133779	9.19217	49.56113	Mucke (w)	mucke	muke	Mücke	1	DWA	na
na	II_58_0108	Mudau	130881	9.20615	49.53336	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	II_58_0109	Langenelz	134142	9.20495	49.51744	Mucke (w)	mucke	muke	Mücke	1	DWA	na
na	II_58_0110	Scheidental	128503	9.15106	49.50744	muck (w)	muck	muk	Mücke	1	DWA	na
na	II_58_0111	Steinbach	132849	9.24327	49.54854	Mugg	mugg	muk	Mücke	1	DWA	na
na	II_58_0112	Unterneudorf	130207	9.27534	49.52921	Muck	muck	muk	Mücke	1	DWA	na
na	II_58_0114	Buchen	128376	9.32603	49.52041	Mucke	mucke	muke	Mücke	1	DWA	na
na	II_58_0115	Hainstadt	128104	9.33082	49.53905	Mucke	mucke	muke	Mücke	1	DWA	na
na	II_58_0116	Schloßau	132162	9.15226	49.53935	Mick (w)	mick	mik	Mücke	1	DWA	na
na	II_59_0038	Mannheim	127642	8.46678	49.4865	Fliege (w)	fliege	fliege	Fliege	1	DWA	na
na	II_59_0039	Mannheim	127642	8.46678	49.4865	Mick (die, w) (von Mücke)	mick	mik	Mücke	1	DWA	na
na	II_59_0040	Mannheim	127642	8.46678	49.4865	Mick (w), Muck (w), Migg (w)	mick	mik	Mücke	1	DWA	na
na	II_59_0040	Mannheim	127642	8.46678	49.4865	Mick (w), Muck (w), Migg (w)	migg	mik	Mücke	3	DWA	na
na	II_59_0040	Mannheim	127642	8.46678	49.4865	Mick (w), Muck (w), Migg (w)	muck	muk	Mücke	2	DWA	na
na	II_59_0041	Mannheim	127642	8.46678	49.4865	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_59_0042	Mannheim	127642	8.46678	49.4865	Mück, Mugge	mück	mük	Mücke	1	DWA	na
na	II_59_0042	Mannheim	127642	8.46678	49.4865	Mück, Mugge	mugge	muke	Mücke	2	DWA	na
na	II_59_0043	Mannheim	127642	8.46678	49.4865	Fliege, Mücke (w)	fliege	fliege	Fliege	1	DWA	na
na	II_59_0043	Mannheim	127642	8.46678	49.4865	Fliege, Mücke (w)	mücke	müke	Mücke	2	DWA	na
na	II_59_0044	Mannheim	127642	8.46678	49.4865	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0045	Mannheim	127642	8.46678	49.4865	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0046	Mannheim	127642	8.46678	49.4865	Migge (w)	migge	mike	Mücke	1	DWA	na
na	II_59_0047	Mannheim	127642	8.46678	49.4865	Migg (w)	migg	mik	Mücke	1	DWA	na
na	II_59_0048	Mannheim	127642	8.46678	49.4865	Muck (f)	muck	muk	Mücke	1	DWA	na
na	II_59_0049	Mannheim	127642	8.46678	49.4865	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0050	Mannheim	127642	8.46678	49.4865	Mück (w)	mück	mük	Mücke	1	DWA	na
na	II_59_0051	Mannheim	127642	8.46678	49.4865	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0052	Mannheim	127642	8.46678	49.4865	Muck (E, w)	muck	muk	Mücke	1	DWA	na
na	II_59_0053	Mannheim	127642	8.46678	49.4865	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0054	Mannheim	127642	8.46678	49.4865	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0055	Mannheim	127642	8.46678	49.4865	Mücke, Muck (w)	muck	muk	Mücke	2	DWA	na
na	II_59_0055	Mannheim	127642	8.46678	49.4865	Mücke, Muck (w)	mücke	müke	Mücke	1	DWA	na
na	II_59_0056	Mannheim	127642	8.46678	49.4865	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0057	Mannheim	127642	8.46678	49.4865	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	II_59_0058	Mannheim	127642	8.46678	49.4865	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_59_0059	Mannheim	127642	8.46678	49.4865	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0060	Mannheim	127642	8.46678	49.4865	Migg (w)	migg	mik	Mücke	1	DWA	na
na	II_59_0061	Mannheim	127642	8.46678	49.4865	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	II_59_0062	Mannheim	127642	8.46678	49.4865	Mücke (w), Muck	muck	muk	Mücke	2	DWA	na
na	II_59_0062	Mannheim	127642	8.46678	49.4865	Mücke (w), Muck	mücke	müke	Mücke	1	DWA	na
na	II_59_0063	Mannheim	127642	8.46678	49.4865	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_59_0064	Mannheim	131400, 131400, 131400	8.49104	49.45335	Mick (e)	mick	mik	Mücke	1	DWA	na
na	II_59_0067	Feudenheim	130436	8.53299	49.4864	Mick	mick	mik	Mücke	1	DWA	na
na	II_59_0068	Seckenheim	127455	8.56313	49.46724	Mick	mick	mik	Mücke	1	DWA	na
na	II_59_0069	Ilvesheim	129324	8.56668	49.47129	Mücke	mücke	müke	Mücke	1	DWA	na
na	II_59_0070	Ladenburg	130353	8.61098	49.47244	Migg (w)	migg	mik	Mücke	1	DWA	na
na	II_59_0071	Schriesheim	127938	8.66514	49.47649	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_59_0072	Neckarhausen	131667	8.60233	49.46433	Mück	mück	mük	Mücke	1	DWA	na
na	II_59_0073	Edingen	131484	8.61196	49.44847	Mücke	mücke	müke	Mücke	1	DWA	na
na	II_59_0074	Rheinau	127414	8.53056	49.42924	Mick (w)	mick	mik	Mücke	1	DWA	na
na	II_59_0075	Wieblingen	132827	8.64805	49.42539	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0076	Dossenheim	133496	8.66806	49.44988	Mick (w)	mick	mik	Mücke	1	DWA	na
na	II_59_0077	Heidelberg-Handschuhsheim	131234	8.68613	49.42774	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_59_0079	Ziegelhausen	131087	8.75688	49.41876	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_59_0080	Wilhelmsfeld	128910, 128910	8.7544	49.47018	Mick (w)	mick	mik	Mücke	1	DWA	na
na	II_59_0081	Altenbach	132048	8.73843	49.48622	Mick	mick	mik	Mücke	1	DWA	na
na	II_59_0082	Heiligkreuzsteinach	127889	8.79709	49.48538	Mück(e) (w)	mück	mük	Mücke	1	DWA	na
na	II_59_0082	Heiligkreuzsteinach	127889	8.79709	49.48538	Mück(e) (w)	mücke	müke	Mücke	2	DWA	na
na	II_59_0083	Altneudorf	131138	8.80481	49.46366	Mick (ä, w)	mick	mik	Mücke	1	DWA	na
na	II_59_0084	Schönau	131677	8.80977	49.43706	Mick, Muck (w)	mick	mik	Mücke	1	DWA	na
na	II_59_0084	Schönau	131677	8.80977	49.43706	Mick, Muck (w)	muck	muk	Mücke	2	DWA	na
na	II_59_0085	Brombach	127414, 127423	8.8675	49.48863	Migge (die)	migge	mike	Mücke	1	DWA	na
na	II_59_0088	Moosbrunn	129574	8.92878	49.42533	Migge (w)	migge	mike	Mücke	1	DWA	na
na	II_59_0092	Eberbach	133907	8.98755	49.46322	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	II_59_0093	Pleutersbach	128293	8.95293	49.45367	Migge	migge	mike	Mücke	1	DWA	na
na	II_59_0094	Pleutersbach	128293	8.95293	49.45367	Mugge	mugge	muke	Mücke	1	DWA	na
na	II_59_0095	Rockenau	131220	8.99904	49.44673	Fliege (w), Mucke (w)	fliege	fliege	Fliege	1	DWA	na
na	II_59_0095	Rockenau	131220	8.99904	49.44673	Fliege (w), Mucke (w)	mucke	muke	Mücke	2	DWA	na
na	II_59_0096	Allemühl	128822, 128822	8.95618	49.42613	Mugge	mugge	muke	Mücke	1	DWA	na
na	II_59_0097	Neckarhäuserhof	132058	8.88191	49.41513	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_59_0099	Zwingenberg	129451	9.04439	49.41287	Mugge	mugge	muke	Mücke	1	DWA	na
na	II_59_0100	Schollbrunn	131851	9.07962	49.43431	Mugge	mugge	muke	Mücke	1	DWA	na
na	II_59_0101	Oberdielbach	129754	9.05361	49.44781	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	II_59_0102	Waldkatzenbach	127745	9.05484	49.45603	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	II_59_0103	Strümpfelbrunn	544220	9.07574	49.4645	Mugge	mugge	muke	Mücke	1	DWA	na
na	II_59_0104	Mülben	133324	9.09946	49.46414	Mucke	mucke	muke	Mücke	1	DWA	na
na	II_59_0106	Wagenschwend	128433	9.14637	49.47256	Mugg	mugg	muk	Mücke	1	DWA	na
na	II_59_0107	Robern	128233	9.16265	49.45394	Mucke (w)	mucke	muke	Mücke	1	DWA	na
na	II_59_0108	Fahrenbach	133043	9.14987	49.43091	Mugge (w)	mugge	muke	Mücke	1	DWA	na
na	II_59_0109	Balsbach	133792	9.17362	49.47895	Muck	muck	muk	Mücke	1	DWA	na
na	II_59_0110	Krumbach	128962	9.18402	49.45323	Mugg (w)	mugg	muk	Mücke	1	DWA	na
na	II_59_0112	Trienz	128261	9.16956	49.44002	Mucke	mucke	muke	Mücke	1	DWA	na
na	II_59_0113	Muckental	131256	9.20231	49.42474	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_59_0114	Rittersbach	128867	9.23597	49.42445	Mucke (w)	mucke	muke	Mücke	1	DWA	na
na	II_59_0115	Heidersbach	127852	9.2468	49.45517	Muck (w)	muck	muk	Mücke	1	DWA	na
na	II_59_0116	Scheringen	128725	9.23513	49.46663	Muck	muck	muk	Mücke	1	DWA	na
